index,year,kms,owners,vehicle,manual,location,amount,brand,mileage,engine,maxPower,maxPowerRPM,seats,Color,GearBox,driveType,SteeringType,FrontBrkType,RearBrkType,TopSpeed,acceleration,Doors,no_cyclinders,no_valves,valveConfig,fuelSupply
678,2011,"1,30,000 kms",First Owner,Diesel,Automatic,Hyderabad,11.99 Lakh*,Audi,15.2 kmpl,1968 CC,140.8 bhp,,5,Brown,6 Speed,FWD,,,,,,,,,,
679,2017,"77,467 kms",First Owner,Diesel,Automatic,Hyderabad,12 Lakh*,Hyundai,17.6 kmpl,1582 CC,126.2bhp,4000rpm,5,White,6 Speed,FWD,,,,,,5,4,4,DOHC,CRDi
680,2017,"72,273 kms",First Owner,Diesel,Automatic,Hyderabad,12 Lakh*,Hyundai,17.01 kmpl,1582 CC,126.2bhp,4000rpm,5,White,6 Speed,FWD,,,,,,5,4,4,DOHC,CRDi
681,2019,"31,247 kms",First Owner,Diesel,Manual,Hyderabad,12 Lakh*,Hyundai,21.38 kmpl,1396 CC,88.7bhp,4000rpm,5,White,6 Speed,,,,,,,5,4,4,DOHC,CRDi
682,2017,"75,000 kms",First Owner,Diesel,Manual,Hyderabad,12.25 Lakh*,Hyundai,19.67 kmpl,1582 CC,126.2bhp,4000rpm,5,Red,6 Speed,FWD,,,,,,5,4,4,DOHC,CRDi
683,2011,"1,36,000 kms",First Owner,Diesel,Manual,Hyderabad,12.5 Lakh*,Toyota,11.5 kmpl,2982 CC,171 PS , 3600 rpm,7,White,5 Speed,4WD,,,,176 Kmph,9.6 Seconds,5,4,4,DOHC,Common-Rail type
684,2011,"97,000 kms",First Owner,Diesel,Automatic,Hyderabad,12.5 Lakh*,Mercedes-Benz,14.84 kmpl,2143 CC,170bhp,3000-4200rpm,5,Black,7 Speed,RWD,,,Solid Disc,228km/hr,8.5 seconds,4,4,4,,Direct Injection
685,2014,"69,360 kms",First Owner,Diesel,Automatic,Hyderabad,12.5 Lakh*,Skoda,19.3 kmpl,1968 CC,141bhp,4000rpm,5,White,6 Speed,FWD,,,,,,4,4,4,DOHC,Direct Injection
686,2015,"94,000 kms",First Owner,Diesel,Automatic,Hyderabad,12.5 Lakh*,Skoda,19.3 kmpl,1968 CC,141bhp,4000rpm,5,White,6 Speed,FWD,,,,,,4,4,4,DOHC,Direct Injection
687,2010,"1,70,000 kms",First Owner,Diesel,Manual,Hyderabad,12.7 Lakh*,Toyota,11.5 kmpl,2982 CC,171 PS , 3600 rpm,7,White,5 Speed,4WD,,,,176 Kmph,9.6 Seconds,5,4,4,DOHC,Common-Rail type
688,2014,"89,632 kms",First Owner,Diesel,Automatic,Hyderabad,12.75 Lakh*,Skoda,17.2 kmpl,1968 CC,138.1bhp,4200rpm,5,Bronze,6 Speed,,,,,,,4,4,4,DOHC,Direct Injection
689,2018,"32,450 kms",First Owner,Petrol,Manual,Hyderabad,12.95 Lakh*,Honda,17.14 kmpl,1497 CC,117.6bhp,6600rpm,5,White,5 Speed,FWD,,,,,,4,4,4,SOHC,PGM-Fi
690,2011,"75,910 kms",First Owner,Diesel,Automatic,Hyderabad,12.95 Lakh*,Mercedes-Benz,14.21 kmpl,2143 CC,203bhp,4200rpm,5,Brown,5 Speed,,,,,,7.5 Seconds,4,4,4,,
691,2014,"96,000 kms",First Owner,Diesel,Automatic,Hyderabad,12.95 Lakh*,Skoda,17.2 kmpl,1968 CC,138.1bhp,4200rpm,5,Black,6 Speed,,,,,,,4,4,4,DOHC,Direct Injection
692,2019,"25,000 kms",First Owner,Petrol,Manual,Hyderabad,13 Lakh*,Hyundai,15.8 kmpl,1591 CC,121.3bhp,6400rpm,5,Black,6 Speed,FWD,,,,,,5,4,4,DOHC,MPFI
693,2015,"1,22,202 kms",First Owner,Diesel,Manual,Hyderabad,13.25 Lakh*,Toyota,12.99 kmpl,2494 CC,100.6bhp,3600rpm,8,Silver,5 Speed,RWD,,,,,,,4,4,DOHC,CRDi
694,2018,"1,07,000 kms",First Owner,Diesel,Manual,Hyderabad,13.25 Lakh*,Mahindra,16.0 kmpl,1997 CC,140bhp,3750rpm,7,Maroon,6 Speed,FWD,,,,,,5,4,4,DOHC,Direct Injection
695,2017,"85,000 kms",First Owner,Diesel,Manual,Hyderabad,13.25 Lakh*,Mahindra,16.0 kmpl,2179 CC,140bhp,3750rpm,7,Brown,6 Speed,FWD,,,,,,5,4,4,DOHC,Direct Injection
696,2011,"75,000 kms",First Owner,Diesel,Automatic,Hyderabad,13.25 Lakh*,Mercedes-Benz,14.21 kmpl,2143 CC,203bhp,4200rpm,5,Brown,5 Speed,,,,,242km/hr,7.5 Seconds,4,4,4,,
697,2012,"78,900 kms",First Owner,Diesel,Automatic,Hyderabad,13.45 Lakh*,Volvo,18.5 kmpl,1985 CC,163 bhp,,5,Blue,Six Speed Gearbox,All Wheel Drive,,,,,,4,5,4,,
698,2017,"1,25,000 kms",First Owner,Diesel,Manual,Hyderabad,13.5 Lakh*,Mahindra,16.0 kmpl,2179 CC,140bhp,3750rpm,7,Grey,6 Speed,AWD,,,,,,5,4,4,DOHC,Direct Injection
699,2018,"1,10,000 kms",First Owner,Diesel,Automatic,Hyderabad,13.75 Lakh*,Hyundai,17.01 kmpl,1582 CC,126.2bhp,4000rpm,5,Silver,6 Speed,FWD,,,,,,5,4,4,DOHC,CRDi
700,2011,"61,005 kms",First Owner,Diesel,Automatic,Hyderabad,13.95 Lakh*,Jaguar,14.74 kmpl,2993 CC,270.9bhp,4000rpm,5,White,8 Speed,RWD,,,,250 Kmph,6.4 Seconds,4,6,4,DOHC,Direct Injection
701,2012,"53,000 kms",First Owner,Diesel,Automatic,Hyderabad,13.95 Lakh*,BMW,18.88 kmpl,1995 CC,184bhp,4000rpm,5,Blue,8 Speed,RWD,,,,,,4,4,4,DOHC,CRDi
702,2015,"99,000 kms",First Owner,Diesel,Automatic,Hyderabad,13.99 Lakh*,Skoda,19.3 kmpl,1968 CC,141bhp,4000rpm,5,Silver,6 Speed,FWD,,,,,,,4,4,DOHC,Direct Injection
703,2021,"5,000 kms",First Owner,Diesel,Manual,Hyderabad,13.99 Lakh*,Kia,24.1 kmpl,1493 CC,98.63bhp,4000rpm,5,Grey,6 Speed,FWD,,,,,,,4,4,,CRDi
704,2017,"42,000 kms",First Owner,Diesel,Manual,Hyderabad,14.45 Lakh*,Mahindra,16.0 kmpl,2179 CC,140bhp,3750rpm,7,White,6 Speed,FWD,,,,,,5,4,4,DOHC,Direct Injection
705,2020,"29,400 kms",First Owner,Diesel,Manual,Hyderabad,14.5 Lakh*,Kia,20.8 kmpl,1493 CC,113.42 bhp,,5,White,6-Speed,2WD,,,,,,,4,4,DOHC,CRDi
706,2015,"70,519 kms",First Owner,Diesel,Automatic,Hyderabad,14.5 Lakh*,Audi,20.38 kmpl,1968 CC,143bhp,3500-4000rpm,5,Silver,6 Speed,FWD,,,,,,,4,4,DOHC,CRDi
