index,year,kms,owners,vehicle,manual,location,amount,brand,mileage,engine,maxPower,maxPowerRPM,seats,Color,GearBox,driveType,SteeringType,FrontBrkType,RearBrkType,TopSpeed,acceleration,Doors,no_cyclinders,no_valves,valveConfig,fuelSupply
398,2017,"62,875 kms",Second Owner,Petrol,Automatic,Bangalore,4.75 Lakh*,Maruti,20.51 kmpl,998 CC,67bhp,6000rpm,5,Brown,5 Speed,,Power,Ventilated Disc,Drum,152 kmph,18.6 Seconds,5,3,4,DOHC,null
399,2014,"53,282 kms",Third Owner,Petrol,Manual,Bangalore,4.75 Lakh*,Hyundai,18.9 kmpl,1197 CC,82bhp,6000rpm,5,White,5 Speed,FWD,,Disc,Drum,165 Kmph,12.9 Seconds,5,4,4,DOHC,MPFI
400,2009,"80,000 kms",First Owner,Petrol,Manual,Bangalore,4.75 Lakh*,Toyota,14.53 kmpl,1798 CC,138.1bhp,6400rpm,5,Golden,6 Speed,FWD,,,Solid Disc,205km/hr,10.42Seconds,4,4,4,DOHC,EFI(Electronic Fuel Injection)
401,2007,"70,851 kms",Fourth & Above Owner,Petrol,Automatic,Bangalore,4.75 Lakh*,Skoda,9.3 kmpl,2771 CC,193.1,"6,000 (PS",5,Black,5 Speed,,Power,Ventilated Disc,Disc,232 kmph,9.4 seconds,4,6,5,DOHC,MPFI
402,2016,"73,593 kms",Second Owner,Petrol,Manual,Bangalore,4.8 Lakh*,Maruti,18.5 kmpl,1197 CC,85.80bhp,6000rpm,5,White,5 Speed,,,Ventilated Disc,Drum,156 Kmph,15 Seconds,5,4,4,DOHC,MPFI
403,2013,"77,478 kms",Third Owner,Petrol,Automatic,Bangalore,4.85 Lakh*,Hyundai,15.0 kmpl,1396 CC,98.6bhp,5500rpm,5,Silver,4 Speed,FWD,Power,Disc,Disc,,,5,4,4,DOHC,MPFI
404,2016,"43,000 kms",First Owner,Petrol,Manual,Bangalore,4.85 Lakh*,Hyundai,18.9 kmpl,1197 CC,82bhp,6000rpm,5,Grey,5 Speed,,Power,Disc,Drum,165 Kmph,12.9 Seconds,5,4,4,DOHC,MPFI
405,2015,"38,624 kms",First Owner,Petrol,Manual,Bangalore,4.85 Lakh*,Maruti,20.4 kmpl,1197 CC,81.80bhp,6000rpm,5,Red,5 Speed,,,Ventilated Disc,Drum,165 kmph,12.6 Seconds,5,4,4,DOHC,MPFI
406,2014,"58,485 kms",First Owner,Petrol,Automatic,Bangalore,4.85 Lakh*,Hyundai,18.9 kmpl,1197 CC,82bhp,6000rpm,5,White,4 Speed,FWD,Power,Disc,Drum,163 Kmph,14.9 Seconds,5,4,4,DOHC,MPFI
407,2019,"41,000 kms",First Owner,Petrol,Manual,Bangalore,4.85 Lakh*,Maruti,23.1 kmpl,998 CC,67.04bhp,6000rpm,5,White,5 Speed,,,Ventilated Disc,Drum,150 Kmph,15.05 Seconds,5,3,4,DOHC,MPFi
408,2013,"50,000 kms",Second Owner,Petrol,Automatic,Bangalore,4.85 Lakh*,Skoda,14.3 kmpl,1598 CC,105bhp,5250rpm,5,beige,6 Speed,FWD,Power,Disc,Drum,,,4,4,4,DOHC,Common Rail Injection
409,2017,"48,897 kms",First Owner,Petrol,Manual,Bangalore,4.85 Lakh*,Mahindra,18.15 kmpl,1198 CC,82bhp,5500rpm,5,Silver,5 Speed,FWD,,,Drum,160 kmph,14.5 seconds,5,3,4,DOHC,MPFI
410,2010,"99,849 kms",First Owner,Petrol,Manual,Bangalore,4.85 Lakh*,Honda,14.8 kmpl,1799 CC,130.2bhp,6300rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Disc,206km/hr,9.6 Seconds,4,4,4,SOHC,PGM-FI (Programmed Fuel Injection)
411,2008,"63,000 kms",Third Owner,Petrol,Automatic,Bangalore,4.85 Lakh*,Honda,11.7 kmpl,2354 CC,177.6bhp,6500rpm,5,Silver,5 Speed,FWD,Power,Multilateral Disc,Solid Disc,,,4,4,4,DOHC,PGM-FI (Programmed Fuel Injection)
412,2014,"40,000 kms",Second Owner,Petrol,Automatic,Bangalore,4.9 Lakh*,Hyundai,18.9 kmpl,1197 CC,82bhp,6000rpm,5,Orange,4 Speed,FWD,Power,Disc,Drum,165 Kmph,12.9 Seconds,5,4,4,DOHC,MPFI
413,2014,"65,786 kms",First Owner,Petrol,Automatic,Bangalore,4.9 Lakh*,Honda,15.5 kmpl,1198 CC,86.7bhp,6000rpm,5,Blue,5 Speed,FWD,,Disc,Drum,160 Kmph,15 Seconds,4,4,4,SOHC,
414,2015,"19,323 kms",First Owner,Petrol,Automatic,Bangalore,4.95 Lakh*,Maruti,23.1 kmpl,998 CC,67.04bhp,6000rpm,5,Silver,5 Speed,,Power,Ventilated Disc,Drum,150 Kmph,15.05 Seconds,5,3,4,DOHC,MPFi
415,2015,"77,000 kms",First Owner,Petrol,Automatic,Bangalore,4.95 Lakh*,Maruti,23.1 kmpl,998 CC,67.04bhp,6000rpm,5,Grey,5 Speed,,,Ventilated Disc,Drum,150 Kmph,15.05 Seconds,5,3,4,DOHC,MPFi
416,2011,"78,000 kms",Third Owner,Diesel,Automatic,Bangalore,4.95 Lakh*,Chevrolet,18.1 kmpl,1991 CC,147.9bhp,4000rpm,4,Black,6 Speed,,Power,Disc,Disc,,,5,4,4,SOHC,CRDI
417,2015,"26,785 kms",Second Owner,Petrol,Automatic,Bangalore,4.95 Lakh*,Hyundai,18.9 kmpl,1197 CC,82 bhp,,5,Star dust,4 Speed,FWD,,,,,,,,,,
418,2014,"69,000 kms",First Owner,Diesel,Manual,Bangalore,4.95 Lakh*,Maruti,21.1 kmpl,1248 CC,73.9bhp,4000rpm,5,Grey,5-Speed,FWD,,,Drum,156km/hr,14.2,5,4,4,DOHC,CRDI
419,2014,"46,000 kms",First Owner,Petrol,Manual,Bangalore,4.95 Lakh*,Hyundai,18.6 kmpl,1197 CC,81.83bhp,6000rpm,5,White,5 Speed,,Power,Disc,Drum,170 Kmph,13.2 Seconds,5,4,4,DOHC,MPFI
420,2013,"82,218 kms",First Owner,Diesel,Manual,Bangalore,4.95 Lakh*,Mahindra,17.21 kmpl,1493 CC,100bhp,3750rpm,7,White,5 Speed,RWD,Power,Disc,Drum,160 Kmph,14 Seconds,5,3,4,DOHC,Common Rail
421,2015,"57,365 kms",First Owner,Petrol,Automatic,Bangalore,4.95 Lakh*,Maruti,23.1 kmpl,998 CC,67.04bhp,6000rpm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,150 Kmph,15.05 Seconds,5,3,4,DOHC,MPFi
422,2015,"69,000 kms",Second Owner,Diesel,Manual,Bangalore,4.95 Lakh*,Honda,25.8 kmpl,1498 CC,98.6bhp,3600rpm,5,Silver,5 Speed,,Power,Disc,Drum,170 Kmph,17 Seconds,4,4,4,DOHC,
423,2016,"50,000 kms",First Owner,Diesel,Manual,Bangalore,4.95 Lakh*,Tata,27.28 kmpl,1047 CC,69bhp,4000rpm,5,Brown,5 Speed,FWD,Power,Disc,Drum,150 kmph,16.29 seconds,5,3,4,DOHC,CRDi
424,2014,"80,000 kms",Second Owner,Petrol,Automatic,Bangalore,4.95 Lakh*,Honda,16.5 kmpl,1198 CC,86.8bhp,6000rpm,5,Silver,5 Speed,FWD,,Disc,Drum,185 Kmph,16 Seconds,5,4,4,SOHC,PGM - Fi
425,2013,"46,423 kms",First Owner,Diesel,Manual,Bangalore,4.99 Lakh*,Maruti,22.9 kmpl,1248 CC,74bhp,4000rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,158km/hr,13.75 Seconds,5,4,4,DOHC,CRDI
426,2014,"52,771 kms",Second Owner,Petrol,Manual,Bangalore,4.99 Lakh*,Volkswagen,16.47 kmpl,1198 CC,74bhp,5400rpm,5,Grey,5 Speed,FWD,Power,Disc,Drum,165 kmph,14.2 Seconds,5,3,4,DOHC,MPFI
427,2013,"1,40,000 kms",Second Owner,Diesel,Manual,Bangalore,4.99 Lakh*,Renault,20.46 kmpl,1461 CC,83.8bhp,3750rpm,5,,5 speed,FWD,,Ventilated Disc,Drum,,,5,4,4,DOHC,CRDI
428,2015,"1,20,000 kms",First Owner,Diesel,Manual,Bangalore,5 Lakh*,Hyundai,22.54 kmpl,1396 CC,88.73bhp,4000rpm,5,,6 Speed,FWD,,Disc,Drum,180 Kmph,11.9 Seconds,5,4,4,DOHC,CRDI
429,2012,"75,000 kms",Second Owner,Diesel,Manual,Bangalore,5 Lakh*,Hyundai,22.32 kmpl,1582 CC,126.32bhp,4000rpm,5,Purple,6 Speed,FWD,Power,Disc,Disc,190km/hr,10.62 Seconds,4,4,4,DOHC,CRDI
430,2016,"18,920 kms",Second Owner,Petrol,Manual,Bangalore,5 Lakh*,Honda,18.6 kmpl,1199 CC,88.76bhp,6000rpm,5,Golden Brown,5 Speed,,Electric,Disc,Drum,,15 Seconds,4,4,4,SOHC,MPFi
431,2013,"97,084 kms",Second Owner,Diesel,Manual,Bangalore,5 Lakh*,Hyundai,22.32 kmpl,1582 CC,126.32bhp,4000rpm,5,Purple,6 Speed,FWD,,Disc,Disc,190km/hr,10.62 Seconds,4,4,4,DOHC,CRDI
432,2015,"32,000 kms",Second Owner,Petrol,Automatic,Bangalore,5.05 Lakh*,Skoda,14.3 kmpl,1598 CC,103.6bhp,5250rpm,5,Silver,6 Speed,FWD,Power,Disc,Drum,,,4,4,4,DOHC,MPFI
433,2015,"73,486 kms",First Owner,Petrol,Manual,Bangalore,5.1 Lakh*,Honda,18.0 kmpl,1198 CC,86.7bhp,6000rpm,5,Red,5 Speed,,Power,Disc,Drum,160 Kmph,15 Seconds,4,4,4,SOHC,
434,2018,"5,10,000 kms",Second Owner,Petrol,Manual,Bangalore,5.1 Lakh*,Hyundai,18.9 kmpl,1197 CC,81.86bhp,6000rpm,5,Grey,5 Speed,FWD,Power,Disc,Drum,165 Kmph,12.9 Seconds,5,4,4,DOHC,MPFI
435,2014,"70,000 kms",First Owner,Diesel,Manual,Bangalore,5.1 Lakh*,Maruti,25.2 kmpl,1248 CC,74bhp,4000rpm,5,Brown,5 Speed,,Power,Ventilated Disc,Drum,155 Kmph,14.8 Seconds,5,4,4,DOHC,CRDI
436,2015,"73,486 kms",First Owner,Petrol,Manual,Bangalore,5.1 Lakh*,Honda,18.0 kmpl,1198 CC,86.7bhp,6000rpm,5,Maroon,5 Speed,FWD,Power,Disc,Drum,160 Kmph,15 Seconds,4,4,4,SOHC,
437,2017,"30,778 kms",First Owner,Petrol,Automatic,Bangalore,5.15 Lakh*,Maruti,26.68 kmpl,998 CC,65.71bhp,5500rpm,5,White,5-Speed,,,,Drum,,,5,3,4,,
438,2013,"14,573 kms",First Owner,Petrol,Manual,Bangalore,5.15 Lakh*,Toyota,17.6 kmpl,1496 CC,null,,5,Grey,,,Power,,,,,5,4,4,null,null
439,2012,"40,000 kms",First Owner,Petrol,Manual,Bangalore,5.15 Lakh*,Hyundai,17.01 kmpl,1591 CC,121.3bhp,6300rpm,5,Grey,5 Speed,FWD,Power,Disc,Drum,196km/hr,10.5 Seconds,4,4,4,DOHC,MPFI
440,2015,"45,000 kms",Second Owner,Petrol,Manual,Bangalore,5.2 Lakh*,Hyundai,18.9 kmpl,1197 CC,82bhp,6000rpm,5,Grey,5 Speed,,Power,Disc,Drum,165 Kmph,12.9 Seconds,5,4,4,DOHC,MPFI
441,2014,"78,000 kms",Second Owner,Diesel,Manual,Bangalore,5.2 Lakh*,Volkswagen,22.27 kmpl,1498 CC,108.6bhp,4000rpm,5,Silver,5 Speed,FWD,Power,Ventilated Disc,Drum,180 Kmph,11.07 Seconds,4,4,4,DOHC,CRDI
442,2014,"1,10,000 kms",First Owner,Diesel,Manual,Bangalore,5.25 Lakh*,Maruti,22.9 kmpl,1248 CC,74bhp,4000rpm,5,Blue,5 Speed,FWD,,Ventilated Disc,Drum,,,5,4,4,,CRDI
443,2014,"72,000 kms",Second Owner,Petrol,Automatic,Bangalore,5.25 Lakh*,Skoda,14.3 kmpl,1598 CC,103.52bhp,5250rpm,5,Silver,6 Speed,FWD,Power,Disc,Drum,185 Kmph,11 Seconds,4,4,4,DOHC,MPFI
444,2015,"40,232 kms",Second Owner,Petrol,Manual,Bangalore,5.25 Lakh*,Hyundai,18.9 kmpl,1197 CC,82bhp,6000rpm,5,Grey,5 Speed,FWD,Power,Disc,Drum,165 Kmph,12.9 Seconds,5,4,4,DOHC,MPFI
445,2015,"71,000 kms",First Owner,Petrol,Manual,Bangalore,5.25 Lakh*,Hyundai,19.1 kmpl,1197 CC,82bhp,6000rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,172 Kmph,14.2 Seconds,4,4,4,DOHC,Direct Injection
446,2015,"68,017 kms",First Owner,Petrol,Manual,Bangalore,5.25 Lakh*,Maruti,20.73 kmpl,1373 CC,91.1bhp,6000rpm,5,Red,5 Speed,FWD,Power,Ventilated Disc,Drum,190 kmph,14 Seconds,4,4,4,DOHC,MPFI
447,2007,"2,24,613 kms",Second Owner,Diesel,Manual,Bangalore,5.25 Lakh*,Toyota,12.8 kmpl,2494 CC,102,"3,600 (PS",7,Black,5 Speed,,,Ventilated Disc,Drum,151 kmph,17.5 seconds,5,4,4,DOHC,CRDI
448,2012,"63,000 kms",First Owner,Diesel,Manual,Bangalore,5.25 Lakh*,Chevrolet,17.3 kmpl,1998 CC,163.7bhp,3800rpm,5,Grey,6 Speed,FWD,Power,Disc,Disc,,,4,4,4,DOHC,CRDI
449,2013,"41,000 kms",First Owner,Petrol,Manual,Bangalore,5.25 Lakh*,Skoda,15.0 kmpl,1598 CC,103.5bhp,5250rpm,5,White,5 Speed,,Power,Disc,Drum,,,4,4,4,DOHC,MPFI
450,2007,"1,93,902 kms",Third Owner,Diesel,Manual,Bangalore,5.25 Lakh*,Toyota,12.8 kmpl,2494 CC,102 bhp,,7,Golden,5 Speed,,,,,,,,,,,
451,2018,"47,417 kms",First Owner,Petrol,Automatic,Bangalore,5.3 Lakh*,Nissan,17.5 kmpl,1498 CC,99.6bhp,5600rpm,5,Silver,CVT,,,Disc,Drum,165 Kmph,13 Seconds,4,4,4,DOHC,EFI
452,2013,"79,584 kms",First Owner,Diesel,Manual,Bangalore,5.3 Lakh*,Volkswagen,15.11 kmpl,1598 CC,103.6bhp,4400rpm,5,White,5 Speed,,,Disc,Drum,,,5,4,4,,CRDI
453,2012,"1,65,000 kms",First Owner,Diesel,Manual,Bangalore,5.3 Lakh*,Maruti,20.77 kmpl,1248 CC,88.8bhp,4000rpm,7,,5 Speed,FWD,Power,Disc,Drum,160 kmph,13.3 Seconds,5,4,4,DOHC,CRDI
454,2017,"21,545 kms",First Owner,Petrol,Manual,Bangalore,5.3 Lakh*,Hyundai,18.9 kmpl,1197 CC,81.86bhp,6000rpm,5,Red,5 Speed,,Power,Disc,Drum,165 Kmph,12.9 Seconds,5,4,4,DOHC,MPFI
455,2018,"32,422 kms",First Owner,Diesel,Manual,Bangalore,5.34 Lakh*,Tata,27.28 kmpl,1047 CC,69bhp,4000rpm,5,Orange,5 Speed,,,Disc,Drum,150 kmph,16.29 seconds,5,3,4,DOHC,CRDi
456,2015,"25,017 kms",First Owner,Diesel,Manual,Bangalore,5.35 Lakh*,Hyundai,24.4 kmpl,1120 CC,71 bhp,,5,Maroon,5 Speed,,,,,,,,,,,
457,2016,"41,113 kms",First Owner,Petrol,Manual,Bangalore,5.35 Lakh*,Honda,18.6 kmpl,1199 CC,88.76bhp,6000rpm,5,Brown,5 Speed,FWD,Electric,Disc,Drum,,15 Seconds,4,4,4,SOHC,MPFi
458,2014,"85,000 kms",Second Owner,Diesel,Manual,Bangalore,5.35 Lakh*,Honda,26.0 kmpl,1498 CC,98.6bhp,3600rpm,5,White,6 Speed,FWD,Power,Disc,Drum,190 Kmph,10 Seconds,4,4,4,DOHC,Direct Injection
459,2014,"56,000 kms",Second Owner,Petrol,Manual,Bangalore,5.35 Lakh*,Maruti,18.6 kmpl,1197 CC,85.8bhp,6000rpm,5,Grey,5 Speed,FWD,,Ventilated Disc,Drum,160km/hr,12.29 Seconds,5,4,4,DOHC,MPFI
460,2014,"33,171 kms",First Owner,Petrol,Manual,Bangalore,5.35 Lakh*,Hyundai,18.9 kmpl,1197 CC,82 bhp,,5,Maroon,5 Speed,FWD,,,,,,,,,,
461,2013,"80,000 kms",Third Owner,Petrol,Automatic,Bangalore,5.35 Lakh*,Volkswagen,17.2 kmpl,1197 CC,103.6bhp,5000rpm,5,Black,7 Speed,FWD,Power,Disc,Drum,,,5,4,4,,MPFI
462,2015,"49,391 kms",First Owner,Diesel,Manual,Bangalore,5.35 Lakh*,Hyundai,24.4 kmpl,1120 CC,71bhp,4000rpm,5,Grey,5 Speed,FWD,Power,Disc,Drum,156 Kmph,18.6 Seconds,4,3,4,DOHC,CRDI
463,2012,"1,25,596 kms",Second Owner,Diesel,Manual,Bangalore,5.35 Lakh*,Maruti,20.77 kmpl,1248 CC,88.76bhp,4000rpm,7,White,5 Speed,,Power,Disc,Drum,160 kmph,13.3 Seconds,5,4,4,DOHC,CRDI
464,2015,"60,655 kms",First Owner,Petrol,Manual,Bangalore,5.35 Lakh*,Honda,18.7 kmpl,1199 CC,88.7 bhp,,5,Silver,5 Speed,FWD,,,,,,,,,,
465,2014,"70,000 kms",Second Owner,Petrol,Automatic,Bangalore,5.35 Lakh*,Honda,16.5 kmpl,1198 CC,86.8bhp,6000rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,185 Kmph,16 Seconds,5,4,4,SOHC,PGM - Fi
466,2015,"90,000 kms",First Owner,Petrol,Manual,Bangalore,5.36 Lakh*,Maruti,20.4 kmpl,1197 CC,81.80bhp,6000rpm,5,White,5 Speed,,,Ventilated Disc,Drum,165 kmph,12.6 Seconds,5,4,4,DOHC,MPFI
467,2015,"32,000 kms",First Owner,Petrol,Manual,Bangalore,5.4 Lakh*,Hyundai,18.9 kmpl,1197 CC,82bhp,6000rpm,5,White,5 Speed,,Power,Disc,Drum,165 Kmph,12.9 Seconds,5,4,4,DOHC,MPFI
468,2017,"68,000 kms",First Owner,Petrol,Manual,Bangalore,5.4 Lakh*,Hyundai,18.9 kmpl,1197 CC,81.86bhp,6000rpm,5,White,5 Speed,,Power,Disc,Drum,165 Kmph,12.9 Seconds,5,4,4,DOHC,MPFI
469,2011,"86,153 kms",Second Owner,Diesel,Automatic,Bangalore,5.4 Lakh*,Skoda,17.2 kmpl,1968 CC,138.1bhp,4200rpm,5,White,6 Speed,,,Disc,Disc,,,4,4,4,DOHC,Direct Injection
470,2015,"50,000 kms",First Owner,Diesel,Manual,Bangalore,5.4 Lakh*,Renault,21.64 kmpl,1461 CC,84.8bhp,3750rpm,5,Silver,5 Speed,FWD,,Ventilated Disc,Drum,160 Kmph,16 Seconds,4,4,4,DOHC,Direct Injection
471,2018,"35,000 kms",First Owner,Petrol,Manual,Bangalore,5.4 Lakh*,Mahindra,18.15 kmpl,1198 CC,82bhp,5500rpm,5,,5 Speed,FWD,,,Drum,160 kmph,14.5 seconds,5,3,4,DOHC,MPFI
472,2014,"53,000 kms",First Owner,Petrol,Manual,Bangalore,5.45 Lakh*,Hyundai,18.6 kmpl,1197 CC,81.83bhp,6000rpm,5,Red,5 Speed,FWD,,Disc,Drum,170 Kmph,13.2 Seconds,5,4,4,DOHC,MPFI
473,2012,"82,000 kms",Second Owner,Diesel,Manual,Bangalore,5.45 Lakh*,Hyundai,22.32 kmpl,1582 CC,126.32 bhp,,5,White,6 Speed,FWD,,,,,,,,,,
474,2016,"38,151 kms",First Owner,Petrol,Manual,Bangalore,5.45 Lakh*,Volkswagen,17.0 kmpl,1198 CC,73.75bhp,5400rpm,5,Silver,5 Speed,,,Disc,Drum,,,4,3,4,DOHC,MPFI
475,2013,"1,15,000 kms",Second Owner,Diesel,Manual,Bangalore,5.45 Lakh*,Hyundai,22.32 kmpl,1582 CC,126.3 bhp,,5,White,4 Speed,FWD,,,,,,,,,,
476,2018,"14,000 kms",First Owner,Petrol,Automatic,Bangalore,5.45 Lakh*,Maruti,21.63 kmpl,998 CC,67bhp,6000rpm,5,Brown,AGS,FWD,Electric,Ventilated Disc,Drum,,,5,3,4,,MPFi
477,2013,"1,20,000 kms",First Owner,Petrol,Manual,Bangalore,5.45 Lakh*,Ford,15.8 kmpl,1499 CC,110bhp,6300rpm,5,Silver,5 Speed,FWD,Power,Ventilated Disc,Drum,182 Kmph,16 Seconds,5,4,4,DOHC,Direct Injection
478,2016,"45,000 kms",Third Owner,Petrol,Automatic,Bangalore,5.45 Lakh*,Hyundai,18.9 kmpl,1197 CC,81.86bhp,6000rpm,5,Blue,4 Speed,,,Disc,Drum,163 km/hr,14.9 Seconds,5,4,4,DOHC,MPFI
479,2017,"24,550 kms",First Owner,Petrol,Manual,Bangalore,5.45 Lakh*,Hyundai,18.9 kmpl,1197 CC,81.86bhp,6000rpm,5,White,5 Speed,,Power,Disc,Drum,,12.9 Seconds,5,4,4,DOHC,MPFI
480,2016,"50,000 kms",First Owner,Diesel,Manual,Bangalore,5.45 Lakh*,Mahindra,25.32 kmpl,1198 CC,77bhp,3750rpm,5,Maroon,5 Speed,,,Disc,Drum,160 kmph,14.5 seconds,5,3,4,DOHC,CRDi
481,2019,"25,000 kms",Second Owner,Petrol,Automatic,Bangalore,5.45 Lakh*,Maruti,26.0 kmpl,998 CC,65.71bhp,5500rpm,5,Silver,5-Speed,,Electric,Ventilated Disc,Drum,,,5,3,4,,
482,2019,"15,495 kms",First Owner,Petrol,Manual,Bangalore,5.45 Lakh*,Maruti,23.1 kmpl,998 CC,67.04bhp,6000rpm,5,White,5 Speed,,Power,Ventilated Disc,Drum,150 Kmph,15.05 Seconds,5,3,4,DOHC,MPFi
483,2017,"30,000 kms",First Owner,Diesel,Manual,Bangalore,5.45 Lakh*,Mahindra,25.32 kmpl,1198 CC,77bhp,3750rpm,5,White,5 Speed,FWD,Power,Disc,Drum,160 kmph,14.5 seconds,5,3,4,DOHC,CRDi
484,2016,"30,000 kms",Second Owner,Petrol,Manual,Bangalore,5.45 Lakh*,Hyundai,18.9 kmpl,1197 CC,82bhp,6000rpm,5,Grey,5 Speed,FWD,Power,Disc,Drum,165 Kmph,12.9 Seconds,5,4,4,DOHC,MPFI
485,2017,"27,959 kms",First Owner,Petrol,Manual,Bangalore,5.45 Lakh*,Tata,23.84 kmpl,1199 CC,84bhp,6000rpm,5,Red,5 Speed,FWD,,Disc,Drum,150 kmph,14.3 Seconds,5,3,4,DOHC,MPFi
486,2014,"60,000 kms",Second Owner,Diesel,Manual,Bangalore,5.45 Lakh*,Skoda,20.5 kmpl,1598 CC,103.5bhp,4400rpm,5,Golden,5-speed,,,Disc,Drum,,,4,4,4,DOHC,Direct Injection
487,2008,"1,39,884 kms",Second Owner,Diesel,Manual,Bangalore,5.48 Lakh*,Mitsubishi,10.5 kmpl,2835 CC,107.2bhp,4000rpm,6,Silver,5 Speed,4WD,Power,Vantilated Disc,Drum in disc,150km/hr,17.2 seconds,5,4,2,SOHC,Direct Injection
488,2017,"67,597 kms",Second Owner,Petrol,Manual,Bangalore,5.49 Lakh*,Skoda,14.3 kmpl,1598 CC,103.2bhp,5200-5250rpm,5,White,5 Speed,FWD,,,,185kmph,,4,4,4,DOHC,MPFI
489,2013,"1,03,192 kms",First Owner,Diesel,Manual,Bangalore,5.49 Lakh*,Maruti,23.4 kmpl,1248 CC,74bhp,4000rpm,5,White,5 Speed,FWD,,Ventilated Disc,Drum,,,4,4,4,,CRDI
490,2018,"16,000 kms",First Owner,Petrol,Manual,Bangalore,5.5 Lakh*,Maruti,23.1 kmpl,998 CC,67.04bhp,6000rpm,5,Orange,5 Speed,,Power,Ventilated Disc,Drum,150 Kmph,15.05 Seconds,5,3,4,DOHC,MPFi
491,2018,"15,000 kms",Second Owner,Petrol,Automatic,Bangalore,5.5 Lakh*,Hyundai,18.9 kmpl,1197 CC,81.86bhp,6000rpm,5,Red,4 Speed,FWD,Power,Disc,Drum,165 Kmph,12.9 Seconds,5,4,4,DOHC,MPFI
492,2008,"71,000 kms",Second Owner,Petrol,Manual,Bangalore,5.5 Lakh*,Honda,10.8 kmpl,2354 CC,152 PS , 6000 rpm,5,Silver,5 Speed,,,264mm Ventilated discs,262mm Disc & Drum Combination,182 kmph,11.2 seconds,5,4,4,DOHC,PGM-FI
493,2015,"1,965 kms",Second Owner,Petrol,Manual,Bangalore,5.5 Lakh*,Honda,18.6 kmpl,1199 CC,88.76bhp,6000rpm,5,Red,5 Speed,,Electric,Disc,Drum,,15 Seconds,4,4,4,SOHC,MPFi
494,2017,"1,20,000 kms",First Owner,Petrol,Manual,Bangalore,5.5 Lakh*,Tata,17.0 kmpl,1198 CC,108.5bhp,5000rpm,5,,6 Speed,FWD,Power,Disc,Drum,154.19 kmph,11.64 Seconds,5,3,4,DOHC,MPFI
495,2019,"1,20,000 kms",First Owner,CNG,Manual,Bangalore,5.5 Lakh*,Maruti,26.55 km/kg,1197 CC,70.40Bhp,6000rpm,5,,5 Speed,,,,,,,4,4,4,,MPFI
496,2015,"61,865 kms",Second Owner,Petrol,Manual,Bangalore,5.5 Lakh*,Volkswagen,16.47 kmpl,1198 CC,74bhp,5400rpm,5,White,5 Speed,FWD,Power,Disc,Drum,165 kmph,14.2 Seconds,5,3,4,DOHC,MPFI
497,2013,"1,20,000 kms",First Owner,Diesel,Manual,Bangalore,5.5 Lakh*,Renault,19.01 kmpl,1461 CC,108.45bhp,3900rpm,5,,6 Speed,FWD,Power,Ventilated Disc,Drum,,,5,4,4,DOHC,CRDI
498,2014,"78,000 kms",First Owner,Diesel,Manual,Bangalore,5.5 Lakh*,Maruti,23.4 kmpl,1248 CC,74 bhp,,5,Grey,5 Speed,FWD,,,,,,,,,,
499,2014,"80,000 kms",First Owner,Diesel,Manual,Bangalore,5.5 Lakh*,Maruti,22.9 kmpl,1248 CC,74bhp,4000rpm,5,,5 Speed,FWD,,,Drum,,,5,4,4,,CRDI
500,2016,"45,056 kms",First Owner,Petrol,Manual,Bangalore,5.5 Lakh*,Maruti,22.0 kmpl,1197 CC,81.80bhp,6000rpm,5,Pa white,5,,,,Drum,,,5,4,4,null,MPFi
501,2016,"36,594 kms",First Owner,Petrol,Manual,Bangalore,5.5 Lakh*,Hyundai,18.9 kmpl,1197 CC,82bhp,6000rpm,5,Orange,5 Speed,FWD,Power,Disc,Drum,165 Kmph,12.9 Seconds,5,4,4,DOHC,MPFI
502,2010,"66,000 kms",Third Owner,Petrol,Automatic,Bangalore,5.5 Lakh*,Honda,11.7 kmpl,2354 CC,177.6bhp,6500rpm,5,Golden,5 Speed,FWD,Power,Multilateral Disc,Solid Disc,,,4,4,4,DOHC,PGM-FI (Programmed Fuel Injection)
503,2007,"96,000 kms",Fourth & Above Owner,Petrol,Automatic,Bangalore,5.5 Lakh*,Mercedes-Benz,12.0 kmpl,5461 CC,388,"6,000 (PS",4,Black,7 Speed,RWD,Power,Disc,Disc,250 kmph,5.5 seconds,2,8,4,DOHC,SEFI
504,2011,"74,000 kms",First Owner,Diesel,Manual,Bangalore,5.5 Lakh*,Hyundai,22.32 kmpl,1582 CC,126.3bhp,4000rpm,5,White,4 Speed,FWD,,Disc,Disc,,,4,4,4,DOHC,CRDI
505,2016,"38,692 kms",First Owner,Petrol,Manual,Bangalore,5.5 Lakh*,Honda,18.6 kmpl,1199 CC,88.76bhp,6000rpm,5,Golden Brown,5 Speed,,,Disc,Drum,,15 Seconds,4,4,4,SOHC,MPFi
506,2006,"1,74,902 kms",First Owner,Diesel,Manual,Bangalore,5.5 Lakh*,Toyota,12.8 kmpl,2494 CC,102,"3,600 (PS",8,Golden,5 Speed,,,,Drum,148.5 kmph,17.55 seconds,5,4,4,DOHC,CRDI
