index,year,kms,owners,vehicle,manual,location,amount,brand,mileage,engine,maxPower,maxPowerRPM,seats,Color,GearBox,driveType,SteeringType,FrontBrkType,RearBrkType,TopSpeed,acceleration,Doors,no_cyclinders,no_valves,valveConfig,fuelSupply
120,2011,"22,000 kms",Second Owner,Petrol,Manual,Mumbai,1.95 Lakh*,Chevrolet,18.6 kmpl,1199 CC,76.8bhp,6200rpm,5,White,5 Speed,,Power,Disc,Drum,145 Kmph,15.7 Seconds,5,4,4,DOHC,MPFI
121,2013,"34,000 kms",First Owner,Petrol,Manual,Mumbai,1.95 Lakh*,Maruti,24.7 kmpl,796 CC,47.3bhp,6000rpm,5,Silver,5 Speed,,Power,Solid Disc,Drum,140 kmph,19 Seconds,5,3,4,DOHC,MPFi
122,2008,"87,116 kms",Second Owner,Petrol,Manual,Mumbai,1.95 Lakh*,Maruti,15.5 kmpl,1586 CC,103.3 bhp,,5,Maroon,5 Speed,FWD,,,,,,,,,,
123,2004,"1,49,000 kms",Third Owner,Diesel,Manual,Mumbai,1.95 Lakh*,Toyota,0.0 kmpl,2446 CC,null,,8,Silver,,,Power,,,,,,4,4,null,null
124,2009,"26,000 kms",First Owner,Petrol,Manual,Mumbai,1.95 Lakh*,Hyundai,20.36 kmpl,1197 CC,78.9bhp,6000rpm,5,Grey,5 Speed,FWD,,,,,,4,4,4,DOHC,MPFI
125,2008,"73,000 kms",Second Owner,Petrol,Manual,Mumbai,1.95 Lakh*,Maruti,15.0 kmpl,1586 CC,104.68,"5,600 (PS",5,Silver,5 Speed,,,Ventilated Disc,Drum,177 kmph,12.1 seconds,4,4,4,DOHC,MPFI
126,2013,"59,897 kms",Second Owner,Petrol,Manual,Mumbai,1.95 Lakh*,Maruti,20.92 kmpl,998 CC,67.1bhp,6200rpm,5,White,5 Speed,FWD,,Ventilated Disc,Drum,,13.3 Seconds,5,3,4,,
127,2008,"1,22,000 kms",First Owner,Diesel,Manual,Mumbai,1.95 Lakh*,Hyundai,16.8 kmpl,1493 CC,110 ," 4,000 (PS",5,R Earth,5 Speed,FWD,Power,Ventilated Disc,Disc & Drum,185 kmph,11.2 seconds,4,4,4,DOHC,CRDI
128,2007,"79,257 kms",First Owner,Petrol,Manual,Mumbai,2.08 Lakh*,Maruti,15.0 kmpl,1586 CC,104.68,"5,600 (PS",5,Silver,5 Speed,,Power,Ventilated Disc,Drum,177 kmph,12.1 seconds,4,4,4,DOHC,MPFI
129,2010,"98,563 kms",Second Owner,Diesel,Manual,Mumbai,1.98 Lakh*,Hyundai,16.8 kmpl,1493 CC,110 ," 4,000 (PS",5,Silver,5 Speed,,,Ventilated Disc,Disc & Drum,185 kmph,11.2 seconds,4,4,4,DOHC,CRDI
130,2013,"57,700 kms",First Owner,Petrol,Manual,Mumbai,1.98 Lakh*,Chevrolet,18.2 kmpl,1199 CC,84.8bhp,6000rpm,5,Silver,5 Speed,,,Disc,Drum,,,5,4,4,,MPFI
131,2008,"96,000 kms",Second Owner,Petrol,Manual,Mumbai,1.99 Lakh*,Mitsubishi,14.7 kmpl,1999 CC,114bhp,5250rpm,5,Blue,5 Speed,,Power,Disc,Disc,180 kmph,10.5Seconds,4,4,4,SOHC,MPFI
132,2012,"38,444 kms",First Owner,Petrol,Manual,Mumbai,1.99 Lakh*,Maruti,19.7 kmpl,796 CC,46.3bhp,6200rpm,5,White,5 Speed,FWD,Power,Disc,Drum,137km/hr,17.7 seconds,5,3,4,SOHC,MPFI
133,2016,"33,263 kms",First Owner,Petrol,Manual,Mumbai,1.99 Lakh*,Datsun,22.7 kmpl,799 CC,53.64bhp,5678rpm,5,Red,5-Speed,,,Disc,Drum,,,5,3,4,DOHC,MPFi
134,2010,"93,925 kms",First Owner,Petrol,Automatic,Mumbai,1.99 Lakh*,Hyundai,16.95 kmpl,1197 CC,78.9 bhp,,5,Blue,4-Speed,FWD,,,,,,,,,,
135,2009,"58,000 kms",First Owner,Petrol,Manual,Mumbai,1.99 Lakh*,Hyundai,19.81 kmpl,1086 CC,68.05bhp,5500rpm,5,White,5 Speed,,,Ventilated Disc,Drum,165 Kmph,14.3 Seconds,5,4,3,SOHC,MPFI
136,2009,"61,287 kms",First Owner,Petrol,Manual,Mumbai,1.99 Lakh*,Maruti,15.0 kmpl,1586 CC,104.68 bhp,,5,M C BEIGE,5 Speed,,,,,,,,,,,
137,2008,"77,500 kms",Second Owner,Petrol,Manual,Mumbai,1.99 Lakh*,Maruti,16.1 kmpl,1197 CC,85ps ," 6,000rpm",5,Silver,5 Speed,,,Ventilated Disc,Drum,160 kmph,12.29 seconds,5,4,4,DOHC,MPFI
138,2011,"39,231 kms",First Owner,Petrol,Manual,Mumbai,1.99 Lakh*,Maruti,19.0 kmpl,998 CC,66.1 bhp,,5,Silver,5 Speed,FWD,,,,,,,,,,
139,2007,"20,000 kms",Third Owner,Petrol,Manual,Mumbai,2 Lakh*,Hyundai,19.81 kmpl,1086 CC,68.05bhp,5500rpm,5,Yellow,5 Speed,,,Ventilated Disc,Drum,165 Kmph,14.3 Seconds,5,4,3,SOHC,MPFI
140,2014,"35,000 kms",Second Owner,Petrol,Manual,Mumbai,2 Lakh*,Chevrolet,17.8 kmpl,1199 CC,76.8 bhp,,5,White,5 Speed,,,,,,,,,,,
141,2011,"44,646 kms",First Owner,Petrol,Manual,Mumbai,2 Lakh*,Hyundai,20.36 kmpl,1197 CC,78.9bhp,6000rpm,5,Grey,5 Speed,FWD,,,,,,4,4,4,DOHC,MPFI
142,2010,"44,242 kms",Second Owner,Petrol,Manual,Mumbai,2 Lakh*,Maruti,15.0 kmpl,1586 CC,104.68,"5,600 (PS",5,Gold,5 Speed,,,Ventilated Disc,Drum,177 kmph,12.1 seconds,4,4,4,DOHC,MPFI
143,2011,"33,111 kms",First Owner,Petrol,Manual,Mumbai,2.05 Lakh*,Maruti,19.7 kmpl,796 CC,46.3bhp,6200rpm,5,Maroon,5 Speed,FWD,,Disc,Drum,137km/hr,17.7 seconds,5,3,4,SOHC,MPFI
144,2012,"62,500 kms",Second Owner,Diesel,Manual,Mumbai,2.05 Lakh*,Ford,20.0 kmpl,1399 CC,68bhp,4000rpm,5,Silver,5 Speed,Front Wheel Drive,,Ventilated Discs,Drum,148km/hr,14.8 Seconds,5,4,4,SOHC,Common Rail
145,2007,"76,115 kms",Second Owner,Petrol,Manual,Mumbai,2.08 Lakh*,Maruti,15.0 kmpl,1586 CC,104.68,"5,600 (PS",5,Black,5 Speed,,,,,177 kmph,12.1 seconds,4,4,4,DOHC,MPFI
146,2008,"69,000 kms",Second Owner,Petrol,Manual,Mumbai,2.09 Lakh*,Maruti,16.1 kmpl,1298 CC,88.2,6000 (PS,5,Silver,5 Speed,,,Ventilated Disc,Drum,160 kmph,12.29 seconds,5,4,4,,MPFI
147,2009,"98,300 kms",Second Owner,Petrol,Manual,Mumbai,2.1 Lakh*,Honda,16.0 kmpl,1198 CC,90(66) , 6200,5,Red,Five Speed Manual Transmission Gearbox,Two Wheel Drive,,,Drum,165 kmph,11.2 Seconds,5,4,4,SOHC,PGM - Fi
148,2010,"65,466 kms",First Owner,Petrol,Manual,Mumbai,2.1 Lakh*,Maruti,21.79 kmpl,998 CC,67.05 bhp,,5,Grey,5 Speed,,,,,,,,,,,
149,2011,"67,244 kms",First Owner,Diesel,Manual,Mumbai,2.11 Lakh*,Ford,20.0 kmpl,1399 CC,68bhp,4000rpm,5,Golden,5 Speed,,Power,Ventilated Discs,Drum,148km/hr,14.8 Seconds,5,4,4,SOHC,Common Rail
150,2011,"80,000 kms",Second Owner,Petrol,Manual,Mumbai,2.15 Lakh*,Skoda,17.5 kmpl,1198 CC,70 bhp at 5400 rpm,,5,Silver,5 Speed,Two Wheel Drive,,Ventilated Disc,Drum,163 kmph,14.9 seconds,5,3,0,DOHC,MPFI
151,2011,"14,000 kms",First Owner,Petrol,Manual,Mumbai,2.15 Lakh*,Maruti,19.0 kmpl,998 CC,67.1bhp,6200rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drums,160km/hr,16.26 Seconds,5,3,4,,MPFI
152,2009,"79,123 kms",Second Owner,Petrol,Manual,Mumbai,2.15 Lakh*,Maruti,20.85 kmpl,1197 CC,83.14bhp,6000rpm,5,White,5 Speed,,,Ventilated Disc,Drum,158 Kmph,12.6 Seconds,4,4,4,DOHC,MPFI
153,2009,"31,000 kms",Second Owner,Petrol,Manual,Mumbai,2.15 Lakh*,Hyundai,17.0 kmpl,1197 CC,80 PS at 5200 rpm,,5,Silver,5 Speed,,,,,,,5,4,4,DOHC,MPFI
154,2008,"67,888 kms",Second Owner,Petrol,Manual,Mumbai,2.15 Lakh*,Honda,17.7 kmpl,1497 CC,78 ," 5,500 (PS",5,Grey,5 Speed,,,Ventilated Disc,Drum,173 kmph,13.5 seconds,4,4,2,iDSI,PGM-FI (Programmed Fuel Injection)
155,2010,"54,000 kms",Fourth & Above Owner,Petrol,Manual,Mumbai,2.15 Lakh*,Honda,17.4 kmpl,1497 CC,117.3 bhp,,5,Grey,5 Speed,FWD,,,,,,,,,,
156,2010,"41,000 kms",First Owner,Petrol,Manual,Mumbai,2.15 Lakh*,Hyundai,19.81 kmpl,1086 CC,68.05 bhp,,5,Maroon,5 Speed,,,,,,,,,,,
157,2010,"40,000 kms",First Owner,Petrol,Manual,Mumbai,2.2 Lakh*,Maruti,18.9 kmpl,998 CC,67.1bhp,6200rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,,,4,3,4,,MPFI
158,2010,"1,00,000 kms",Second Owner,Diesel,Manual,Mumbai,2.2 Lakh*,Maruti,17.8 kmpl,1248 CC,75 PS , 2000 rpm,5,Red,5 Speed,,,,Drum,158 kmph,13.75 seconds,5,4,4,DOHC,CRDI
159,2012,"34,002 kms",First Owner,Petrol,Manual,Mumbai,2.2 Lakh*,Maruti,20.92 kmpl,998 CC,67.1 bhp,,5,Silver,5 Speed,FWD,,,,,,,,,,
160,2013,"15,000 kms",Second Owner,Petrol,Manual,Mumbai,2.2 Lakh*,Hyundai,21.1 kmpl,814 CC,55.2bhp,5500rpm,5,Red,5 Speed,,,Disc,Drum,135 Kmph,19 Seconds,5,3,3,SOHC,MPFI
161,2012,"26,690 kms",First Owner,Petrol,Manual,Mumbai,2.21 Lakh*,Hyundai,21.1 kmpl,814 CC,55.2 bhp,,5,Silver,5 Speed,,,,,,,,,,,
162,2013,"36,442 kms",First Owner,Petrol,Manual,Mumbai,2.21 Lakh*,Maruti,22.74 kmpl,796 CC,47.3 bhp,,5,Grey,5 Speed,,,,,,,,,,,
163,2011,"44,355 kms",First Owner,Diesel,Manual,Mumbai,2.25 Lakh*,Ford,20.0 kmpl,1399 CC,68bhp,4000rpm,5,Grey,5 Speed,Front Wheel Drive,,Ventilated Discs,Drum,148km/hr,14.8 Seconds,5,4,4,SOHC,Common Rail
164,2010,"40,000 kms",First Owner,Petrol,Manual,Mumbai,2.25 Lakh*,Hyundai,19.81 kmpl,1086 CC,68.05bhp,5500rpm,5,Red,5 Speed,,Power,Ventilated Disc,Drum,165 Kmph,14.3 Seconds,5,4,3,SOHC,MPFI
165,2012,"74,000 kms",Second Owner,Diesel,Manual,Mumbai,2.25 Lakh*,Ford,20.0 kmpl,1399 CC,68bhp,4000rpm,5,Silver,5 Speed,Front Wheel Drive,,Ventilated Discs,Drum,148km/hr,14.8 Seconds,5,4,4,SOHC,Common Rail
166,2013,"38,000 kms",First Owner,Diesel,Manual,Mumbai,2.25 Lakh*,Chevrolet,25.44 kmpl,936 CC,57.6 bhp,,5,Red,5 Speed,,,,,,,,,,,
167,2010,"40,000 kms",First Owner,Petrol,Manual,Mumbai,2.25 Lakh*,Maruti,20.52 kmpl,1197 CC,81.80bhp,6000rpm,5,White,5 Speed,,,Disc,Drum,,18.6 Seconds,5,4,4,DOHC,MPFI
168,2010,"44,001 kms",First Owner,Diesel,Manual,Mumbai,2.25 Lakh*,Ford,20.0 kmpl,1399 CC,68 bhp,,5,Grey,5 Speed,Front Wheel Drive,,,,,,,,,,
169,2008,"91,000 kms",Second Owner,Diesel,Manual,Mumbai,2.25 Lakh*,Maruti,26.59 kmpl,1248 CC,74bhp,4000rpm,5,Grey,5 Speed,,,Ventilated Disc,Drum,169 Kmph,13.8 Seconds,4,4,4,DOHC,CRDI
170,2016,"13,500 kms",First Owner,Petrol,Manual,Mumbai,2.25 Lakh*,Datsun,22.7 kmpl,799 CC,53 bhp,,5,Red,5-Speed,,,,,,,,,,,
171,2009,"78,000 kms",First Owner,Diesel,Manual,Mumbai,2.25 Lakh*,Mahindra,14.0 kmpl,2498 CC,112bhp at 3800 rpm,,7,Red,5 Speed,2 WD,,Ventilated Disc,Drum,,,5,4,4,,CRDI
172,2010,"69,000 kms",Second Owner,Petrol,Manual,Mumbai,2.25 Lakh*,Maruti,18.5 kmpl,1197 CC,85.80 bhp,,5,Green,5 Speed,,,,,,,,,,,
173,2009,"71,000 kms",Second Owner,Petrol,Manual,Mumbai,2.25 Lakh*,Maruti,15.0 kmpl,1586 CC,104.68,"5,600 (PS",5,White,5 Speed,,,Ventilated Disc,Drum,177 kmph,12.1 seconds,4,4,4,DOHC,MPFI
174,2009,"64,000 kms",First Owner,Petrol,Manual,Mumbai,2.25 Lakh*,Maruti,17.5 kmpl,1298 CC,85.8 bhp,,5,Grey,5 Speed,2 WD,,,,,,,,,,
175,2014,"33,500 kms",First Owner,Diesel,Manual,Mumbai,2.25 Lakh*,Tata,23.03 kmpl,1396 CC,69bhp,4000rpm,5,Brown,5 Speed,FWD,,,,,,4,4,4,DOHC,MPFI
176,2012,"28,000 kms",First Owner,Petrol,Manual,Mumbai,2.25 Lakh*,Maruti,20.92 kmpl,998 CC,67.1bhp,6200rpm,5,Copper,5 Speed,FWD,Power,Ventilated Disc,Drum,,13.3 Seconds,5,3,4,,
177,2008,"23,992 kms",Second Owner,Diesel,Manual,Mumbai,2.29 Lakh*,Maruti,17.8 kmpl,1248 CC,75 PS , 2000 rpm,5,Black,5 Speed,,,Ventilated Disc,Drum,158 kmph,13.75 seconds,5,4,4,DOHC,CRDI
178,2008,"65,000 kms",First Owner,Diesel,Manual,Mumbai,2.3 Lakh*,Hyundai,16.8 kmpl,1493 CC,110 bhp,,5,Grey,5 Speed,,,,,,,,,,,
179,2009,"61,000 kms",First Owner,Petrol,Manual,Mumbai,2.3 Lakh*,Toyota,14.53 kmpl,1798 CC,138.1bhp,6400rpm,5,White,6 Speed,FWD,,Ventilated Disc,Solid Disc,205km/hr,10.42Seconds,4,4,4,DOHC,EFI(Electronic Fuel Injection)
180,2010,"54,000 kms",First Owner,Petrol,Manual,Mumbai,2.3 Lakh*,Hyundai,20.36 kmpl,1197 CC,78.9 bhp,,5,Golden,5 Speed,FWD,,,,,,,,,,
181,2012,"65,685 kms",Second Owner,Petrol,Manual,Mumbai,2.32 Lakh*,Maruti,19.0 kmpl,998 CC,67.1bhp,6200rpm,5,White,5 Speed,FWD,,Ventilated Disc,Drums,160km/hr,16.26 Seconds,5,3,4,,MPFI
182,2010,"64,000 kms",Second Owner,Petrol,Manual,Mumbai,2.35 Lakh*,Maruti,21.5 kmpl,1197 CC,81.80 bhp,,5,White,5 Speed,,,,,,,,,,,
183,2010,"72,000 kms",Second Owner,Petrol,Manual,Mumbai,2.35 Lakh*,Volkswagen,16.47 kmpl,1198 CC,73.9bhp,5400rpm,5,White,5 Speed,FWD,,,Drum,162.9km/hr,14.2 Seconds,5,3,4,,MPFI
184,2011,"53,000 kms",First Owner,Petrol,Manual,Mumbai,2.35 Lakh*,Maruti,20.92 kmpl,998 CC,67.1bhp,6200rpm,5,Maroon,5 Speed,FWD,,Ventilated Disc,Drum,,13.3Seconds,5,3,4,,
185,2010,"56,000 kms",Second Owner,Petrol,Manual,Mumbai,2.35 Lakh*,Hyundai,17.0 kmpl,1197 CC,80 PS at 5200 rpm,,5,Grey,5 Speed,FWD,Power,Disc,Drum,,12.96 Sec,5,4,4,DOHC,MPFI
186,2012,"42,000 kms",First Owner,Diesel,Manual,Mumbai,2.35 Lakh*,Ford,20.0 kmpl,1399 CC,68bhp,4000rpm,5,Silver,5 Speed,Front Wheel Drive,Power,Ventilated Discs,Drum,148km/hr,14.8 Seconds,5,4,4,SOHC,Common Rail
187,2010,"70,000 kms",Second Owner,Petrol,Manual,Mumbai,2.35 Lakh*,Hyundai,18.5 kmpl,1197 CC,80 PS at 5200 rpm,,5,White,5 Speed,,,Disk,Drum,,,5,4,4,DOHC,MPFI
188,2009,"68,000 kms",Second Owner,Petrol,Manual,Mumbai,2.35 Lakh*,Maruti,17.5 kmpl,1298 CC,85.8bhp,6000rpm,5,Silver,5 Speed,2 WD,Power,Ventilated Disc,Drum,,,4,4,4,SOHC,MPFI
189,2011,"64,000 kms",Second Owner,Petrol,Manual,Mumbai,2.35 Lakh*,Maruti,16.11 kmpl,1196 CC,72.42bhp,6000rpm,7,Silver,5 Speed,,Manual,Disc,Drum,,15.7 Seconds,5,4,4,DOHC,MPFi
190,2010,"99,900 kms",First Owner,Diesel,Manual,Mumbai,2.36 Lakh*,Maruti,23.2 kmpl,1248 CC,73.94bhp,4000rpm,5,Maroon,5 Speed,,Power,Ventilated Disc,Drum,163 Kmph,14 Seconds,5,4,4,DOHC,CRDI
191,2013,"76,906 kms",First Owner,Petrol,Manual,Mumbai,2.37 Lakh*,Maruti,20.92 kmpl,998 CC,67.1bhp,6200rpm,5,Silky silver,5 Speed,FWD,Power,Ventilated Disc,Drum,,13.3 Seconds,5,3,4,,
192,2012,"55,000 kms",First Owner,Petrol,Manual,Mumbai,2.38 Lakh*,Maruti,21.79 kmpl,998 CC,67.05 bhp,,5,Maroon,5 Speed,,,,,,,,,,,
193,2010,"42,000 kms",First Owner,Petrol,Manual,Mumbai,2.4 Lakh*,Hyundai,20.36 kmpl,1197 CC,78.9bhp,6000rpm,5,Red,5 Speed,FWD,,Ventilated Disc,Drum,,,4,4,4,DOHC,MPFI
194,2010,"70,000 kms",Second Owner,Diesel,Manual,Mumbai,2.4 Lakh*,Tata,13.93 kmpl,2179 CC,138.03bhp,4000rpm,7,Black,5 Speed,,Power,Ventilated Disc,Drum,160 Kmph,15.8 Seconds,5,4,4,DOHC,CRDi
195,2006,"1,00,000 kms",Third Owner,Diesel,Manual,Mumbai,2.4 Lakh*,Mahindra,12.7 kmpl,2609 CC,116.6 bhp,,8,,5 Speed,2WD,,,,,,,,,,
196,2010,"42,000 kms",First Owner,Petrol,Manual,Mumbai,2.4 Lakh*,Hyundai,20.36 kmpl,1197 CC,78.9bhp,6000rpm,5,Red,5 Speed,FWD,,,Drum,,,4,4,4,DOHC,MPFI
197,2011,"39,000 kms",Second Owner,Petrol,Manual,Mumbai,2.45 Lakh*,Hyundai,20.36 kmpl,1197 CC,78.9bhp,6000rpm,5,Grey,5 Speed,FWD,,Ventilated Disc,Drum,,,4,4,4,DOHC,MPFI
198,2009,"25,000 kms",First Owner,Petrol,Manual,Mumbai,2.45 Lakh*,Hyundai,20.36 kmpl,1197 CC,78.9bhp,6000rpm,5,Grey,5 Speed,FWD,,,,,,4,4,4,DOHC,MPFI
199,2012,"32,500 kms",Second Owner,Petrol,Manual,Mumbai,2.45 Lakh*,Hyundai,20.36 kmpl,1197 CC,78.9 bhp,,5,Black,5 Speed,FWD,,,,,,,,,,
200,2011,"51,406 kms",First Owner,Petrol,Manual,Mumbai,2.45 Lakh*,Hyundai,20.36 kmpl,1197 CC,78.9bhp,6000rpm,5,Grey,5 Speed,FWD,,,,,,4,4,4,DOHC,MPFI
201,2012,"37,000 kms",First Owner,Petrol,Manual,Mumbai,2.45 Lakh*,Hyundai,20.36 kmpl,1197 CC,78.9 bhp,,5,Silver,5 Speed,FWD,,,,,,,,,,
202,2009,"19,000 kms",Second Owner,Petrol,Manual,Mumbai,2.45 Lakh*,Maruti,,,,,,,,,,,,,,,,,,
203,2011,"77,500 kms",Second Owner,Petrol,Manual,Mumbai,2.45 Lakh*,Toyota,17.6 kmpl,1496 CC,88.73bhp,5600rpm,5,Black,,,Power,,,,,,4,4,DOHC,EFI(Electronic Fuel Injection)
204,2009,"50,000 kms",First Owner,Petrol,Automatic,Mumbai,2.45 Lakh*,Hyundai,19.2 kmpl,1197 CC,80 ," 5,200 (PS",5,Red,4 Speed,,,,,,,5,4,4,DOHC,MPFI
205,2010,"47,123 kms",Second Owner,Petrol,Automatic,Mumbai,2.45 Lakh*,Hyundai,16.95 kmpl,1197 CC,78.9bhp,6000rpm,5,Grey,4-Speed,FWD,,,,,,4,4,4,DOHC,MPFI
206,2014,"54,485 kms",Second Owner,Petrol,Manual,Mumbai,2.45 Lakh*,Hyundai,21.1 kmpl,814 CC,55.2 bhp,,5,White,5 Speed,,,,,,,,,,,
207,2010,"1,03,000 kms",First Owner,Petrol,Automatic,Mumbai,2.45 Lakh*,Maruti,12.6 kmpl,1586 CC,103.3bhp,5600rpm,5,White,4 Speed,FWD,,Ventilated Disc,Drum,177km/hr,12.1 Seconds,4,4,4,DOHC,MPFI
208,2009,"72,123 kms",First Owner,Petrol,Manual,Mumbai,2.46 Lakh*,Maruti,22.0 kmpl,1197 CC,81.80bhp,6000rpm,5,White,5,FWD,Power,Disc,Drum,,,5,4,4,null,MPFi
209,2012,"65,000 kms",First Owner,CNG,Manual,Mumbai,2.47 Lakh*,Maruti,26.3 km/kg,998 CC,67.1bhp,6200rpm,5,Silver,5 Speed,FWD,,Ventilated Disc,Drum,145km/hr,17.7 Seconds,5,3,4,,i-GPI
210,2012,"28,032 kms",First Owner,Petrol,Automatic,Mumbai,2.48 Lakh*,Maruti,16.98 kmpl,998 CC,66.1bhp,6200rpm,5,White,4 Speed,FWD,,Ventilated Disc,Drum,,,5,3,4,,MPFI
211,2012,"68,000 kms",First Owner,CNG,Manual,Mumbai,2.49 Lakh*,Maruti,26.3 km/kg,998 CC,67.1bhp,6200rpm,5,White,5 Speed,FWD,,Ventilated Disc,Drum,145km/hr,17.7 Seconds,5,3,4,,i-GPI
212,2013,"44,200 kms",Second Owner,Petrol,Manual,Mumbai,2.49 Lakh*,Honda,19.4 kmpl,1198 CC,86.8bhp,6000rpm,5,White,5 Speed,,Power,Disc,Drum,164 Kmph,14.5 Seconds,5,4,4,SOHC,PGM - Fi
213,2008,"1,14,512 kms",Second Owner,Diesel,Manual,Mumbai,2.5 Lakh*,Maruti,23.4 kmpl,1248 CC,74bhp,4000rpm,5,Blue,5 Speed,FWD,,Ventilated Disc,Drum,162 kmph,14.85 Seconds,4,4,4,,CRDI
214,2010,"73,500 kms",Second Owner,Diesel,Manual,Mumbai,2.5 Lakh*,Maruti,17.8 kmpl,1248 CC,75 PS , 2000 rpm,5,Red,5 Speed,,,Ventilated Disc,Drum,158 kmph,13.75 seconds,5,4,4,DOHC,CRDI
215,2011,"51,700 kms",Second Owner,Petrol,Manual,Mumbai,2.5 Lakh*,Volkswagen,16.47 kmpl,1198 CC,73.9bhp,5400rpm,5,Black,5 Speed,FWD,,Disc,Drum,162.9km/hr,14.2 Seconds,5,3,4,,MPFI
216,2008,"51,450 kms",First Owner,Petrol,Manual,Mumbai,2.5 Lakh*,Hyundai,20.36 kmpl,1197 CC,78.9 bhp,,5,,5 Speed,FWD,,,,,,,,,,
217,2011,"49,000 kms",First Owner,Petrol,Manual,Mumbai,2.5 Lakh*,Volkswagen,16.47 kmpl,1198 CC,73.9bhp,5400rpm,5,Sky Blue,5 Speed,FWD,Power,Disc,Drum,162.9km/hr,14.2 Seconds,5,3,4,,MPFI
218,2015,"30,002 kms",First Owner,Petrol,Manual,Mumbai,2.5 Lakh*,Chevrolet,17.8 kmpl,1199 CC,76.8 bhp,,5,Red,5 Speed,,,,,,,,,,,
219,2009,"50,000 kms",First Owner,Petrol,Manual,Mumbai,2.5 Lakh*,Hyundai,20.36 kmpl,1197 CC,78.9bhp,6000rpm,5,Red,5 Speed,FWD,,Ventilated Disc,Drum,,,4,4,4,DOHC,MPFI
220,2013,"25,000 kms",First Owner,Petrol,Manual,Mumbai,2.5 Lakh*,Maruti,22.74 kmpl,796 CC,47.3bhp,6000rpm,5,Red,5 Speed,,Power,Solid Disc,Drum,140 kmph,19 Seconds,5,3,4,DOHC,MPFi
221,2009,"1,58,000 kms",Third Owner,Diesel,Manual,Mumbai,2.5 Lakh*,Mahindra,14.0 kmpl,2498 CC,112bhp at 3800 rpm,,7,,5 Speed,2 WD,,Ventilated Disc,Drum,,,5,4,4,,CRDI
222,2012,"78,000 kms",First Owner,Diesel,Manual,Mumbai,2.5 Lakh*,Ford,20.0 kmpl,1399 CC,68 bhp,,5,Red,5 Speed,Front Wheel Drive,,,,,,,,,,
223,2010,"89,000 kms",Second Owner,Petrol,Manual,Mumbai,2.5 Lakh*,Honda,17.0 kmpl,1497 CC,"118PS at 6,600 rpm",,5,Grey,5 Speed,,Power,Disc,Drum,,,4,4,4,SOHC,EFI (Electronic Fuel Injection)
224,2010,"61,869 kms",First Owner,Petrol,Manual,Mumbai,2.5 Lakh*,Hyundai,18.6 kmpl,1197 CC,81.83 bhp,,5,Red,5 Speed,,,,,,,,,,,
225,2011,"40,431 kms",First Owner,Petrol,Manual,Mumbai,2.5 Lakh*,Maruti,21.79 kmpl,998 CC,67.05 bhp,,5,Brown,5 Speed,,,,,,,,,,,
226,2014,"37,354 kms",First Owner,Petrol,Manual,Mumbai,2.5 Lakh*,Ford,15.6 kmpl,1196 CC,70.02bhp,6250rpm,5,Grey,5 Speed,,Power,Ventilated Disc,Drum,,,5,4,4,DOHC,SEFI
227,2012,"12,500 kms",First Owner,Petrol,Manual,Mumbai,2.5 Lakh*,Hyundai,19.81 kmpl,1086 CC,68.05 bhp,,5,Red,5 Speed,,,,,,,,,,,
228,2011,"41,697 kms",First Owner,Petrol,Manual,Mumbai,2.55 Lakh*,Hyundai,20.36 kmpl,1197 CC,78.9bhp,6000rpm,5,Sleek Silver,5 Speed,FWD,,Ventilated Disc,Drum,,,4,4,4,DOHC,MPFI
229,2012,"24,500 kms",First Owner,Petrol,Manual,Mumbai,2.55 Lakh*,Hyundai,20.36 kmpl,1197 CC,78.9bhp,6000rpm,5,Silver,5 Speed,FWD,,Ventilated Disc,Drum,,,4,4,4,DOHC,MPFI
230,2010,"63,000 kms",First Owner,Petrol,Manual,Mumbai,2.55 Lakh*,Maruti,16.1 kmpl,1197 CC,85 bhp,,5,Grey,5 Speed,,,,,,,,,,,
231,2012,"65,000 kms",First Owner,Petrol,Automatic,Mumbai,2.55 Lakh*,Maruti,16.98 kmpl,998 CC,66.1bhp,6200rpm,5,White,4 Speed,FWD,,Ventilated Disc,Drum,,,5,3,4,,MPFI
232,2012,"49,383 kms",First Owner,Petrol,Manual,Mumbai,2.55 Lakh*,Hyundai,19.81 kmpl,1086 CC,68.05 bhp,,5,Grey,5 Speed,,,,,,,,,,,
233,2010,"41,000 kms",Second Owner,Petrol,Manual,Mumbai,2.55 Lakh*,Honda,16.8 kmpl,1497 CC,116.4bhp,6600rpm,5,Grey,5 Speed,FWD,,Disc,Drum,,,4,4,4,SOHC,EFI (Electronic Fuel Injection)
234,2014,"63,900 kms",First Owner,Petrol,Manual,Mumbai,2.55 Lakh*,Maruti,22.74 kmpl,796 CC,47.3bhp,6000rpm,5,White,5 Speed,FWD,Power,Solid Disc,Drum,140 kmph,19 Seconds,5,3,4,DOHC,MPFi
235,2011,"70,000 kms",First Owner,Diesel,Manual,Mumbai,2.55 Lakh*,Maruti,21.5 kmpl,1248 CC,88.8bhp,4000rpm,5,Silver,5 Speed,FWD,Power,Ventilated Disc,Drum,154km/hr,13.8 Seconds,4,4,4,DOHC,CRDi
